step,reference,input,output
312,-1,-1.7148575176598555,-0.7957435563298457
313,-1,-1.8132548685132703,-0.851260047022819
314,-1,-1.8823876704000169,-0.8894224704780503
315,-1,-1.9336251681150793,-0.9170750561681162
316,-1,-1.9727139334988832,-0.9382562635070502
317,-1,-2.0020418651466882,-0.9543447981053227
318,-1,-2.02360873615984,-0.9662080946645144
319,-1,-2.0394774854301305,-0.9748926123083544
320,1,-1.7669001879378934,-0.9813281129846319
321,1,-0.9630113884395597,-0.701760936502668
322,1,-0.037318172513572445,-0.20546353304877146
323,1,0.601298118151353,0.18562715428724647
324,1,0.9701054201429848,0.40148918696518443
325,1,1.2285564580040804,0.5352209593718548
326,1,1.4451613956118625,0.6477168157861662
327,1,1.6169362676392842,0.742130698518602
328,1,1.7406503718341853,0.8115638705996534
329,1,1.8284310665132808,0.859930707228629
330,1,1.8935307461552568,0.8951472360006023
331,1,1.9429553336330914,0.9219752192790056
332,1,1.9799631659999846,0.9422673735072792
333,1,2.0072206734316973,0.9572457002893259
334,1,2.0273090006362757,0.9682379055747719
335,-1,1.757865649691681,0.976386724646764
336,-1,0.9563050769832669,0.6980927839902096
337,-1,0.03234025872885243,0.20274087316790607
338,-1,-0.6049934341220713,-0.18764822172028894
339,-1,-0.9728487482863825,-0.40298959576822835
340,-1,-1.2305929926099184,-0.5363348254616446
341,-1,-1.4466731818820897,-0.6485436790913277
342,-1,-1.6180585170221822,-0.7427445012570644
343,-1,-1.741483470025586,-0.8120195224584706
344,-1,-1.8290495180977953,-0.8602689618021552
345,-1,-1.893989851453528,-0.895398338995682
346,-1,-1.9432961468924366,-0.9221616236789503
347,-1,-1.9802161664097229,-0.9424057493016241
348,-1,-2.007408487180561,-0.9573484228778392
349,-1,-2.027448423429185,-0.9683141613282092
350,-1,-2.042344149502745,-0.9764433327570438
351,-1,-2.0534473391749395,-0.9825098066998874
352,-1,-2.061696878366109,-0.9870249981808272
353,-1,-2.0678103461166883,-0.9903712967539122
354,-1,-2.0723438042212723,-0.9928506552597575
355,1,-1.7913357664819434,-0.9946914169032223
356,1,-0.981146545695786,-0.711684263494911
357,1,-0.050769200828762726,-0.21282206016306396
358,1,0.591314733650811,0.1801676419357753
359,1,0.962691664149447,0.39743497952614193
360,-1,0.9386766445553839,0.5322101262761113
361,-1,0.34400988023940104,0.36110678320457934
362,-1,-0.4153961521575167,-0.04378105078389014
363,-1,-0.9343624616696862,-0.3676638241901147
364,-1,-1.2184014841959352,-0.5368064998346784
365,1,-1.1296154943739745,-0.6365448995693069
366,1,-0.48576816261252137,-0.4387470374247342
367,1,0.31046455641243836,-0.013666125545490022
368,1,0.8565539022629208,0.32512142699970037
369,1,1.160581428121374,0.5052017104927705
370,1,1.371027983206595,0.6130483989237778
371,1,1.5509459271460773,0.7056765084590507
372,1,1.695175860326727,0.7849772097359365
373,1,1.7986462190312338,0.8432708439643885
374,1,1.8715402377701453,0.8834902764532044
375,1,1.925571342447248,0.9126700625654636
376,1,1.9667356276676333,0.9349862931467833
377,1,1.99760436684498,0.9519177133068544
378,1,2.0203145964409353,0.9644064443593945
379,1,2.037031973211875,0.9735550899664691
380,1,2.0494597363480036,0.980335166148524
381,1,2.058729150639624,0.9853988364526569
382,1,2.0656173387777086,0.9891692947856491
383,1,2.0707206650235728,0.9919630206384972
384,1,2.0745043885879464,0.9940323394659446
385,1,2.0773147033104733,0.9955686780127445
386,1,2.0794026260713343,0.9967104849001943
387,1,2.0809526408449823,0.9975584062645667
388,1,2.0821028343768533,0.9981875790586082
389,1,2.082956535767795,0.9986544821304317
390,-1,1.7992153629736511,0.9990011177244937
391,-1,0.9869955134884707,0.7148834938069177
392,-1,0.05511068572769977,0.21519663148408763
393,-1,-0.588091869014271,-0.1784049747514199
394,-1,-0.9602990626417418,-0.39612639611871714
395,-1,-1.2212754709615716,-0.5312386621126177
396,-1,-1.439756800256108,-0.6447606307045313
397,-1,-1.612924659263045,-0.7399365495345569
398,-1,-1.7376723896782935,-0.8099351390470952
399,-1,-1.8262202526622373,-0.8587215505553547
400,1,-1.607514521725291,-0.8942495808430763
401,1,-0.8446715730002563,-0.6369338584587092
402,1,0.050240822313967315,-0.1575197887390859
403,1,0.6662121485215308,0.22111786367275438
404,1,1.0183505229557142,0.4278577494420171
405,-1,0.9800347639097134,0.5548291169633666
406,-1,0.37470655694959476,0.3779009060332589
407,-1,-0.39262109277416646,-0.031322758835623035
408,-1,-0.9174574577347077,-0.35841869639229457
409,-1,-1.2058492457553704,-0.5299419039613209
410,1,-1.120296077670534,-0.6314476997405943
411,1,-0.47885037420201304,-0.4349632196125077
412,1,0.31559945849093207,-0.010857602643919405
413,1,0.8603657578553923,0.3272062344229574
414,1,1.1634112690562581,0.5067494365026411
415,-1,1.0887537401539478,0.614197390739151
